IBGE;UF;Regiao;IBGE7;Municipio;Porte_pop2010;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;areaKm2;Q_completo;NU_IDENTIFICADOR;q58_3;q58_8;q58_9;q58_10;q58_11;q58_12;q58_13;q58_14;q58_15;q58_16;DataCenso;DataCenso_2019;Idade;Faixas_etarias;d_58_8;d_58_8bin1;d_58_8bin2;d_58_8bin3;d_58_9;d_58_9bin1;d_58_9bin2;d_58_9bin3;d_58_9bin4;d_58_9bin5;d_58_10;d_58_10bin1;d_58_10bin2;d_58_10bin3;d_58_10bin4;d_58_8bin1_sum;d_58_8bin2_sum;d_58_8bin3_sum;d_58_9bin1_sum;d_58_9bin2_sum;d_58_9bin3_sum;d_58_9bin4_sum;d_58_9bin5_sum;d_58_10bin1_sum;d_58_10bin2_sum;d_58_10bin3_sum;d_58_10bin4_sum;nu_trabalhador;d_58_14_1bin_Gest∆o;d_58_14_1bin_PAIF;d_58_14_1bin_SCFV;d_58_14_1bin_PSB;d_58_14_1bin_Cadastramento;d_58_14_1bin_Beneficios;d_58_14_1bin_PCF;d_58_14_1bin_Outros;d_58_15_2bin_Gest∆o;d_58_15_2bin_PAIF;d_58_15_2bin_SCFV;d_58_15_2bin_PSB;d_58_15_2bin_Cadastramento;d_58_15_2bin_Beneficios;d_58_15_2bin_PCF;d_58_15_2bin_Outros;d_58_16_3bin_Gest∆o;d_58_16_3bin_PAIF;d_58_16_3bin_SCFV;d_58_16_3bin_PSB;d_58_16_3bin_Cadastramento;d_58_16_3bin_Beneficios;d_58_16_3bin_PCF;d_58_16_3bin_Outros;Gestao;PAIF;SCFV;PSB;Cadastramento;Beneficios;PCF;Outros;d_58_14_1bin_Gest∆o_sum;d_58_14_1bin_PAIF_sum;d_58_14_1bin_SCFV_sum;d_58_14_1bin_PSB_sum;d_58_14_1bin_Cadastramento_sum;d_58_14_1bin_Beneficios_sum;d_58_14_1bin_PCF_sum;d_58_14_1bin_Outros_sum;d_58_15_2bin_Gest∆o_sum;d_58_15_2bin_PAIF_sum;d_58_15_2bin_SCFV_sum;d_58_15_2bin_PSB_sum;d_58_15_2bin_Cadastramento_sum;d_58_15_2bin_Beneficios_sum;d_58_15_2bin_PCF_sum;d_58_15_2bin_Outros_sum;d_58_16_3bin_Gest∆o_sum;d_58_16_3bin_PAIF_sum;d_58_16_3bin_SCFV_sum;d_58_16_3bin_PSB_sum;d_58_16_3bin_Cadastramento_sum;d_58_16_3bin_Beneficios_sum;d_58_16_3bin_PCF_sum;d_58_16_3bin_Outros_sum
510642;Mato Grosso;Regi∆o Centro Oeste;5106422;PEIXOTO DE AZEVEDO;PEQUENO II;30812;19804;11008;14400,642;SIM;15106421829;Feminino;Superior Completo;Psic¢loga(o);Servidor(a)/Estatut†rio(a);TÇcnico(a) de n°vel superior;De 31 a 40 horas semanais;01/jul/16;Serviáo de Proteá∆o e Atendimento Especializado a Fam°lias e Indiv°duos;Serviáo de Medida Socioeducativa (Liberdade Assistida ou Prestaá∆o de Serviáo a Comunidade);Serviáo Especializado em Abordagem Social;31.08.2019;31/ago/19;26;18 a 29 anos;N°vel Superior;;;N°vel Superior;Psic¢logo;;;;;Psic¢logo;Servidor Estatut†rio;Servidor Estatut†rio;;;;0;3;3;0;1;0;0;2;5;0;1;0;6;;PAIF;;;;;;;;;Serviáo de Convivància e Fortalecimento de V°nculo;;;;;;;;;Serviáo de PSB no domic°lio;;;;;;1;1;1;;;;;1;3;;;;;;2;;;3;;;;;1;;;;1;2;;;
510642;Mato Grosso;Regi∆o Centro Oeste;5106422;PEIXOTO DE AZEVEDO;PEQUENO II;30812;19804;11008;14400,642;SIM;15106421829;Masculino;MÇdio Completo;Profissional de n°vel mÇdio;Servidor(a)/Estatut†rio(a);Outros;De 31 a 40 horas semanais;02/jul/00;Outros;;;31.08.2019;31/ago/19;55;51 a 60 anos;N°vel MÇdio;;N°vel MÇdio;;Profissional de n°vel mÇdio;;;;;;Servidor Estatut†rio;Servidor Estatut†rio;;;;0;3;3;0;1;0;0;2;5;0;1;0;6;;;;;;;;Outros;;;;;;;;;;;;;;;;;;;;;;;;1;1;3;;;;;;2;;;3;;;;;1;;;;1;2;;;
510642;Mato Grosso;Regi∆o Centro Oeste;5106422;PEIXOTO DE AZEVEDO;PEQUENO II;30812;19804;11008;14400,642;SIM;15106421829;Feminino;MÇdio Completo;Sem formaá∆o profissional;Servidor(a)/Estatut†rio(a);Serviáos Gerais (limpeza, conservaá∆o, motoristas, etc.);De 31 a 40 horas semanais;01/out/15;Outros;;;31.08.2019;31/ago/19;37;30 a 40 anos;N°vel MÇdio;;N°vel MÇdio;;Outro profissional de nivel superior;;;;;;Servidor Estatut†rio;Servidor Estatut†rio;;;;0;3;3;0;1;0;0;2;5;0;1;0;6;;;;;;;;Outros;;;;;;;;;;;;;;;;;;;;;;;;1;1;3;;;;;;2;;;3;;;;;1;;;;1;2;;;
510650;Mato Grosso;Regi∆o Centro Oeste;5106505;POCONE;PEQUENO II;31779;23062;8717;17164,002;SIM;15106500764;Feminino;MÇdio Completo;Administrador(a);Terceirizada(o);Apoio Administrativo;De 31 a 40 horas semanais;03/jan/17;Atividades de gest∆o (administrativo);;;31.08.2019;31/ago/19;30;30 a 40 anos;N°vel MÇdio;;N°vel MÇdio;;Outro profissional de nivel superior;;;;;;Outros v°nculos n∆o permanentes;;;;Outros v°nculos n∆o permanentes;2;3;3;1;2;0;0;0;4;0;0;4;8;Gest∆o;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;1;1;1;;;;;5;;;;;;;;;;;;;;;;
510650;Mato Grosso;Regi∆o Centro Oeste;5106505;POCONE;PEQUENO II;31779;23062;8717;17164,002;SIM;15106500764;Feminino;Superior Completo;Assistente Social;Servidor(a) Tempor†ria(o);TÇcnico(a) de n°vel superior;De 21 a 30 horas semanais;01/jan/16;Serviáo de Medida Socioeducativa (Liberdade Assistida ou Prestaá∆o de Serviáo a Comunidade);;;31.08.2019;31/ago/19;32;30 a 40 anos;N°vel Superior;;;N°vel Superior;Assistente Social;;Assistente Social;;;;Outros v°nculos n∆o permanentes;;;;Outros v°nculos n∆o permanentes;2;3;3;1;2;0;0;0;4;0;0;4;8;;;Serviáo de Convivància e Fortalecimento de V°nculo;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;1;1;1;;;;;5;;;;;;;;;;;;;;;;
510650;Mato Grosso;Regi∆o Centro Oeste;5106505;POCONE;PEQUENO II;31779;23062;8717;17164,002;SIM;15106500764;Feminino;MÇdio Completo;Sem formaá∆o profissional;Terceirizada(o);Outros;De 31 a 40 horas semanais;02/jan/17;Outros;;;31.08.2019;31/ago/19;30;30 a 40 anos;N°vel MÇdio;;N°vel MÇdio;;Outro profissional de nivel superior;;;;;;Outros v°nculos n∆o permanentes;;;;Outros v°nculos n∆o permanentes;2;3;3;1;2;0;0;0;4;0;0;4;8;;;;;;;;Outros;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;;;5;;;;;;;;;;;;;;;;
510650;Mato Grosso;Regi∆o Centro Oeste;5106505;POCONE;PEQUENO II;31779;23062;8717;17164,002;SIM;15106500764;Feminino;MÇdio Completo;Sem formaá∆o profissional;Servidor(a)/Estatut†rio(a);Outros;De 31 a 40 horas semanais;03/jan/17;Outros;;;31.08.2019;31/ago/19;63;Mais de 60 anos;N°vel MÇdio;;N°vel MÇdio;;Outro profissional de nivel superior;;;;;;Servidor Estatut†rio;Servidor Estatut†rio;;;;2;3;3;1;2;0;0;0;4;0;0;4;8;;;;;;;;Outros;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;;;5;;;;;;;;;;;;;;;;
510650;Mato Grosso;Regi∆o Centro Oeste;5106505;POCONE;PEQUENO II;31779;23062;8717;17164,002;SIM;15106500764;Feminino;Superior Completo;Pedagoga(o);Servidor(a)/Estatut†rio(a);Coordenador(a);De 31 a 40 horas semanais;02/jan/17;Outros;;;31.08.2019;31/ago/19;61;Mais de 60 anos;N°vel Superior;;;N°vel Superior;Pedagogo;Pedagogo;;;;;Servidor Estatut†rio;Servidor Estatut†rio;;;;2;3;3;1;2;0;0;0;4;0;0;4;8;;;;;;;;Outros;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;;;5;;;;;;;;;;;;;;;;
510650;Mato Grosso;Regi∆o Centro Oeste;5106505;POCONE;PEQUENO II;31779;23062;8717;17164,002;SIM;15106500764;Feminino;Fundamental Completo;Sem formaá∆o profissional;Terceirizada(o);Outros;De 31 a 40 horas semanais;02/jan/17;Outros;;;31.08.2019;31/ago/19;56;51 a 60 anos;N°vel fundamental;N°vel fundamental;;;Outro profissional de nivel superior;;;;;;Outros v°nculos n∆o permanentes;;;;Outros v°nculos n∆o permanentes;2;3;3;1;2;0;0;0;4;0;0;4;8;;;;;;;;Outros;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;;;5;;;;;;;;;;;;;;;;
510650;Mato Grosso;Regi∆o Centro Oeste;5106505;POCONE;PEQUENO II;31779;23062;8717;17164,002;SIM;15106500764;Feminino;Fundamental Incompleto;Sem formaá∆o profissional;Servidor(a)/Estatut†rio(a);Serviáos Gerais (limpeza, conservaá∆o, motoristas, etc.);De 31 a 40 horas semanais;02/jan/17;Outros;;;31.08.2019;31/ago/19;53;51 a 60 anos;N°vel fundamental;N°vel fundamental;;;Outro profissional de nivel superior;;;;;;Servidor Estatut†rio;Servidor Estatut†rio;;;;2;3;3;1;2;0;0;0;4;0;0;4;8;;;;;;;;Outros;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;;;5;;;;;;;;;;;;;;;;
510650;Mato Grosso;Regi∆o Centro Oeste;5106505;POCONE;PEQUENO II;31779;23062;8717;17164,002;SIM;15106500764;Feminino;Superior Completo;Assistente Social;Servidor(a)/Estatut†rio(a);TÇcnico(a) de n°vel superior;De 21 a 30 horas semanais;01/set/17;Serviáo de Proteá∆o e Atendimento Especializado a Fam°lias e Indiv°duos;;;31.08.2019;31/ago/19;42;41 a 50 anos;N°vel Superior;;;N°vel Superior;Assistente Social;;Assistente Social;;;;Servidor Estatut†rio;Servidor Estatut†rio;;;;2;3;3;1;2;0;0;0;4;0;0;4;8;;PAIF;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;1;1;;;;;5;;;;;;;;;;;;;;;;
510675;Mato Grosso;Regi∆o Centro Oeste;5106752;PONTES E LACERDA;PEQUENO II;41408;34662;6746;8567,455;SIM;15106752211;Feminino;Fundamental Incompleto;Sem formaá∆o profissional;Servidor(a)/Estatut†rio(a);Serviáos Gerais (limpeza, conservaá∆o, motoristas, etc.);De 31 a 40 horas semanais;01/set/19;Outros;;;31.08.2019;31/ago/19;45;41 a 50 anos;N°vel fundamental;N°vel fundamental;;;Outro profissional de nivel superior;;;;;;Servidor Estatut†rio;Servidor Estatut†rio;;;;1;2;4;0;1;0;0;1;6;0;0;1;7;;;;;;;;Outros;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;;1;1;;;2;;2;1;1;;;;1;;;1;1;;1;;1
510675;Mato Grosso;Regi∆o Centro Oeste;5106752;PONTES E LACERDA;PEQUENO II;41408;34662;6746;8567,455;SIM;15106752211;Feminino;MÇdio Completo;Profissional de n°vel mÇdio;Servidor(a) Tempor†ria(o);Educador(a) Social;De 41 a 44 horas semanais;01/mar/18;Atividades de gest∆o (administrativo);Outros;;31.08.2019;31/ago/19;44;41 a 50 anos;N°vel MÇdio;;N°vel MÇdio;;Profissional de n°vel mÇdio;;;;;;Outros v°nculos n∆o permanentes;;;;Outros v°nculos n∆o permanentes;1;2;4;0;1;0;0;1;6;0;0;1;7;Gest∆o;;;;;;;;;;;;;;;Outros;;;;;;;;;1;;;;;;;1;2;1;;1;1;;;2;;2;1;1;;;;1;;;1;1;;1;;1
510675;Mato Grosso;Regi∆o Centro Oeste;5106752;PONTES E LACERDA;PEQUENO II;41408;34662;6746;8567,455;SIM;15106752211;Masculino;Superior Completo;Psic¢loga(o);Servidor(a)/Estatut†rio(a);TÇcnico(a) de n°vel superior;De 31 a 40 horas semanais;09/nov/18;Serviáo Especializado em Abordagem Social;Serviáo de Proteá∆o e Atendimento Especializado a Fam°lias e Indiv°duos;Serviáo de Medida Socioeducativa (Liberdade Assistida ou Prestaá∆o de Serviáo a Comunidade);31.08.2019;31/ago/19;26;18 a 29 anos;N°vel Superior;;;N°vel Superior;Psic¢logo;;;;;Psic¢logo;Servidor Estatut†rio;Servidor Estatut†rio;;;;1;2;4;0;1;0;0;1;6;0;0;1;7;;;;Serviáo de PSB no domic°lio;;;;;;PAIF;;;;;;;;;Serviáo de Convivància e Fortalecimento de V°nculo;;;;;;;1;1;1;;;;;2;1;;1;1;;;2;;2;1;1;;;;1;;;1;1;;1;;1
510675;Mato Grosso;Regi∆o Centro Oeste;5106752;PONTES E LACERDA;PEQUENO II;41408;34662;6746;8567,455;SIM;15106752211;Feminino;MÇdio Completo;Sem formaá∆o profissional;Servidor(a)/Estatut†rio(a);Outros;De 31 a 40 horas semanais;20/out/19;Outros;;;31.08.2019;31/ago/19;49;41 a 50 anos;N°vel MÇdio;;N°vel MÇdio;;Outro profissional de nivel superior;;;;;;Servidor Estatut†rio;Servidor Estatut†rio;;;;1;2;4;0;1;0;0;1;6;0;0;1;7;;;;;;;;Outros;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;;1;1;;;2;;2;1;1;;;;1;;;1;1;;1;;1
510675;Mato Grosso;Regi∆o Centro Oeste;5106752;PONTES E LACERDA;PEQUENO II;41408;34662;6746;8567,455;SIM;15106752211;Feminino;Superior Completo;Outra(o) profissional de n°vel superior;Servidor(a)/Estatut†rio(a);Coordenador(a);De 31 a 40 horas semanais;01/jun/00;Atividades de gest∆o (administrativo);Serviáo Especializado em Abordagem Social;Outros;31.08.2019;31/ago/19;52;51 a 60 anos;N°vel Superior;;;N°vel Superior;Outro profissional de nivel superior;;;;;;Servidor Estatut†rio;Servidor Estatut†rio;;;;1;2;4;0;1;0;0;1;6;0;0;1;7;Gest∆o;;;;;;;;;;;Serviáo de PSB no domic°lio;;;;;;;;;;;;Outros;1;;;1;;;;1;2;1;;1;1;;;2;;2;1;1;;;;1;;;1;1;;1;;1
510675;Mato Grosso;Regi∆o Centro Oeste;5106752;PONTES E LACERDA;PEQUENO II;41408;34662;6746;8567,455;SIM;15106752211;Feminino;Superior Completo;Outra(o) profissional de n°vel superior;Servidor(a)/Estatut†rio(a);TÇcnico(a) de n°vel superior;De 31 a 40 horas semanais;16/jun/16;Serviáo de Proteá∆o Social Especial para Pessoas com Deficiància, Idosos e suas Fam°lias;Serviáo de Proteá∆o e Atendimento Especializado a Fam°lias e Indiv°duos;Serviáo Especializado em Abordagem Social;31.08.2019;31/ago/19;44;41 a 50 anos;N°vel Superior;;;N°vel Superior;Outro profissional de nivel superior;;;;;;Servidor Estatut†rio;Servidor Estatut†rio;;;;1;2;4;0;1;0;0;1;6;0;0;1;7;;;;;Cadastramento e/ou Atualizaá∆o Cadastral (CadÈnico);;;;;PAIF;;;;;;;;;;Serviáo de PSB no domic°lio;;;;;;1;;1;1;;;;2;1;;1;1;;;2;;2;1;1;;;;1;;;1;1;;1;;1
510675;Mato Grosso;Regi∆o Centro Oeste;5106752;PONTES E LACERDA;PEQUENO II;41408;34662;6746;8567,455;SIM;15106752211;Feminino;Superior Completo;Assistente Social;Servidor(a)/Estatut†rio(a);TÇcnico(a) de n°vel superior;De 21 a 30 horas semanais;01/nov/17;Serviáo de Proteá∆o e Atendimento Especializado a Fam°lias e Indiv°duos;Serviáo de Medida Socioeducativa (Liberdade Assistida ou Prestaá∆o de Serviáo a Comunidade);Concess∆o Benef°cios Eventual;31.08.2019;31/ago/19;37;30 a 40 anos;N°vel Superior;;;N°vel Superior;Assistente Social;;Assistente Social;;;;Servidor Estatut†rio;Servidor Estatut†rio;;;;1;2;4;0;1;0;0;1;6;0;0;1;7;;PAIF;;;;;;;;;Serviáo de Convivància e Fortalecimento de V°nculo;;;;;;;;;;;Concess∆o de Benef°cios Eventuais;;;;1;1;;;1;;;2;1;;1;1;;;2;;2;1;1;;;;1;;;1;1;;1;;1
510700;Mato Grosso;Regi∆o Centro Oeste;5107008;POXOREO;PEQUENO I;17599;11923;5676;6874,158;SIM;15107000149;Feminino;Superior Completo;Advogada(o);Servidor(a) Tempor†ria(o);TÇcnico(a) de n°vel superior;De 11 a 20 horas semanais;07/fev/19;Serviáo de Proteá∆o e Atendimento Especializado a Fam°lias e Indiv°duos;Serviáo de Medida Socioeducativa (Liberdade Assistida ou Prestaá∆o de Serviáo a Comunidade);Concess∆o Benef°cios Eventual;31.08.2019;31/ago/19;30;30 a 40 anos;N°vel Superior;;;N°vel Superior;Advogado;;;;Advogado;;Outros v°nculos n∆o permanentes;;;;Outros v°nculos n∆o permanentes;0;3;5;0;2;0;1;2;6;1;0;1;8;;PAIF;;;;;;;;;Serviáo de Convivància e Fortalecimento de V°nculo;;;;;;;;;;;Concess∆o de Benef°cios Eventuais;;;;1;1;;;1;;;3;5;;;;;;;;3;5;;;;;;;;;;;4;;4
510700;Mato Grosso;Regi∆o Centro Oeste;5107008;POXOREO;PEQUENO I;17599;11923;5676;6874,158;SIM;15107000149;Feminino;Superior Completo;Assistente Social;Servidor(a)/Estatut†rio(a);Coordenador(a);De 31 a 40 horas semanais;10/out/18;Serviáo de Proteá∆o e Atendimento Especializado a Fam°lias e Indiv°duos;Serviáo de Medida Socioeducativa (Liberdade Assistida ou Prestaá∆o de Serviáo a Comunidade);Concess∆o Benef°cios Eventual;31.08.2019;31/ago/19;27;18 a 29 anos;N°vel Superior;;;N°vel Superior;Assistente Social;;Assistente Social;;;;Servidor Estatut†rio;Servidor Estatut†rio;;;;0;3;5;0;2;0;1;2;6;1;0;1;8;;PAIF;;;;;;;;;Serviáo de Convivància e Fortalecimento de V°nculo;;;;;;;;;;;Concess∆o de Benef°cios Eventuais;;;;1;1;;;1;;;3;5;;;;;;;;3;5;;;;;;;;;;;4;;4
510700;Mato Grosso;Regi∆o Centro Oeste;5107008;POXOREO;PEQUENO I;17599;11923;5676;6874,158;SIM;15107000149;Feminino;Superior Completo;Psic¢loga(o);Servidor(a)/Estatut†rio(a);TÇcnico(a) de n°vel superior;De 31 a 40 horas semanais;26/ago/19;Serviáo de Proteá∆o e Atendimento Especializado a Fam°lias e Indiv°duos;Serviáo de Medida Socioeducativa (Liberdade Assistida ou Prestaá∆o de Serviáo a Comunidade);Outros;31.08.2019;31/ago/19;25;18 a 29 anos;N°vel Superior;;;N°vel Superior;Psic¢logo;;;;;Psic¢logo;Servidor Estatut†rio;Servidor Estatut†rio;;;;0;3;5;0;2;0;1;2;6;1;0;1;8;;PAIF;;;;;;;;;Serviáo de Convivància e Fortalecimento de V°nculo;;;;;;;;;;;;;Outros;;1;1;;;;;1;3;5;;;;;;;;3;5;;;;;;;;;;;4;;4
510700;Mato Grosso;Regi∆o Centro Oeste;5107008;POXOREO;PEQUENO I;17599;11923;5676;6874,158;SIM;15107000149;Masculino;MÇdio Completo;Sem formaá∆o profissional;Servidor(a)/Estatut†rio(a);Outros;De 31 a 40 horas semanais;20/out/17;Atividades de gest∆o (administrativo);Serviáo de Proteá∆o e Atendimento Especializado a Fam°lias e Indiv°duos;Outros;31.08.2019;31/ago/19;54;51 a 60 anos;N°vel MÇdio;;N°vel MÇdio;;Outro profissional de nivel superior;;;;;;Servidor Estatut†rio;Servidor Estatut†rio;;;;0;3;5;0;2;0;1;2;6;1;0;1;8;Gest∆o;;;;;;;;;PAIF;;;;;;;;;;;;;;Outros;1;1;;;;;;1;3;5;;;;;;;;3;5;;;;;;;;;;;4;;4
510700;Mato Grosso;Regi∆o Centro Oeste;5107008;POXOREO;PEQUENO I;17599;11923;5676;6874,158;SIM;15107000149;Feminino;MÇdio Completo;Sem formaá∆o profissional;Servidor(a)/Estatut†rio(a);Serviáos Gerais (limpeza, conservaá∆o, motoristas, etc.);De 31 a 40 horas semanais;01/jan/13;Atividades de gest∆o (administrativo);Serviáo de Proteá∆o e Atendimento Especializado a Fam°lias e Indiv°duos;Outros;31.08.2019;31/ago/19;52;51 a 60 anos;N°vel MÇdio;;N°vel MÇdio;;Outro profissional de nivel superior;;;;;;Servidor Estatut†rio;Servidor Estatut†rio;;;;0;3;5;0;2;0;1;2;6;1;0;1;8;Gest∆o;;;;;;;;;PAIF;;;;;;;;;;;;;;Outros;1;1;;;;;;1;3;5;;;;;;;;3;5;;;;;;;;;;;4;;4
510700;Mato Grosso;Regi∆o Centro Oeste;5107008;POXOREO;PEQUENO I;17599;11923;5676;6874,158;SIM;15107000149;Masculino;MÇdio Completo;Profissional de n°vel mÇdio;Empregada(o) P£blica(o) (CLT);Outros;De 31 a 40 horas semanais;01/jan/13;Atividades de gest∆o (administrativo);Serviáo de Proteá∆o e Atendimento Especializado a Fam°lias e Indiv°duos;Outros;31.08.2019;31/ago/19;44;41 a 50 anos;N°vel MÇdio;;N°vel MÇdio;;Profissional de n°vel mÇdio;;;;;;Empregado P£blico (CLT);;Empregado P£blico (CLT);;;0;3;5;0;2;0;1;2;6;1;0;1;8;Gest∆o;;;;;;;;;PAIF;;;;;;;;;;;;;;Outros;1;1;;;;;;1;3;5;;;;;;;;3;5;;;;;;;;;;;4;;4
510700;Mato Grosso;Regi∆o Centro Oeste;5107008;POXOREO;PEQUENO I;17599;11923;5676;6874,158;SIM;15107000149;Feminino;Superior Completo;Assistente Social;Servidor(a)/Estatut†rio(a);TÇcnico(a) de n°vel superior;De 21 a 30 horas semanais;01/mar/17;Serviáo de Proteá∆o e Atendimento Especializado a Fam°lias e Indiv°duos;Serviáo de Medida Socioeducativa (Liberdade Assistida ou Prestaá∆o de Serviáo a Comunidade);Concess∆o Benef°cios Eventual;31.08.2019;31/ago/19;42;41 a 50 anos;N°vel Superior;;;N°vel Superior;Assistente Social;;Assistente Social;;;;Servidor Estatut†rio;Servidor Estatut†rio;;;;0;3;5;0;2;0;1;2;6;1;0;1;8;;PAIF;;;;;;;;;Serviáo de Convivància e Fortalecimento de V°nculo;;;;;;;;;;;Concess∆o de Benef°cios Eventuais;;;;1;1;;;1;;;3;5;;;;;;;;3;5;;;;;;;;;;;4;;4
510700;Mato Grosso;Regi∆o Centro Oeste;5107008;POXOREO;PEQUENO I;17599;11923;5676;6874,158;SIM;15107000149;Feminino;Superior Completo;Psic¢loga(o);Servidor(a)/Estatut†rio(a);TÇcnico(a) de n°vel superior;De 31 a 40 horas semanais;05/mai/17;Serviáo de Proteá∆o e Atendimento Especializado a Fam°lias e Indiv°duos;Serviáo de Medida Socioeducativa (Liberdade Assistida ou Prestaá∆o de Serviáo a Comunidade);Concess∆o Benef°cios Eventual;31.08.2019;31/ago/19;38;30 a 40 anos;N°vel Superior;;;N°vel Superior;Psic¢logo;;;;;Psic¢logo;Servidor Estatut†rio;Servidor Estatut†rio;;;;0;3;5;0;2;0;1;2;6;1;0;1;8;;PAIF;;;;;;;;;Serviáo de Convivància e Fortalecimento de V°nculo;;;;;;;;;;;Concess∆o de Benef°cios Eventuais;;;;1;1;;;1;;;3;5;;;;;;;;3;5;;;;;;;;;;;4;;4
510704;Mato Grosso;Regi∆o Centro Oeste;5107040;PRIMAVERA DO LESTE;MEDIO;52066;49271;2795;5482,065;SIM;15107040067;Masculino;Superior Incompleto;Sem formaá∆o profissional;Servidor(a)/Estatut†rio(a);Apoio Administrativo;De 31 a 40 horas semanais;08/jan/18;Serviáo Especializado em Abordagem Social;;;31.08.2019;31/ago/19;34;30 a 40 anos;N°vel MÇdio;;N°vel MÇdio;;Outro profissional de nivel superior;;;;;;Servidor Estatut†rio;Servidor Estatut†rio;;;;3;3;7;2;2;0;0;2;8;0;1;4;13;;;;Serviáo de PSB no domic°lio;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;3;2;;;;3;;;;;;;;1;;;;;;;;
510704;Mato Grosso;Regi∆o Centro Oeste;5107040;PRIMAVERA DO LESTE;MEDIO;52066;49271;2795;5482,065;SIM;15107040067;Feminino;Superior Completo;Psic¢loga(o);Servidor(a)/Estatut†rio(a);TÇcnico(a) de n°vel superior;De 31 a 40 horas semanais;01/set/14;Serviáo de Medida Socioeducativa (Liberdade Assistida ou Prestaá∆o de Serviáo a Comunidade);;;31.08.2019;31/ago/19;31;30 a 40 anos;N°vel Superior;;;N°vel Superior;Psic¢logo;;;;;Psic¢logo;Servidor Estatut†rio;Servidor Estatut†rio;;;;3;3;7;2;2;0;0;2;8;0;1;4;13;;;Serviáo de Convivància e Fortalecimento de V°nculo;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;1;1;3;2;;;;3;;;;;;;;1;;;;;;;;
510704;Mato Grosso;Regi∆o Centro Oeste;5107040;PRIMAVERA DO LESTE;MEDIO;52066;49271;2795;5482,065;SIM;15107040067;Feminino;Superior Completo;Assistente Social;Servidor(a)/Estatut†rio(a);TÇcnico(a) de n°vel superior;De 31 a 40 horas semanais;10/out/18;Serviáo de Medida Socioeducativa (Liberdade Assistida ou Prestaá∆o de Serviáo a Comunidade);;;31.08.2019;31/ago/19;29;18 a 29 anos;N°vel Superior;;;N°vel Superior;Assistente Social;;Assistente Social;;;;Servidor Estatut†rio;Servidor Estatut†rio;;;;3;3;7;2;2;0;0;2;8;0;1;4;13;;;Serviáo de Convivància e Fortalecimento de V°nculo;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;1;1;3;2;;;;3;;;;;;;;1;;;;;;;;
510704;Mato Grosso;Regi∆o Centro Oeste;5107040;PRIMAVERA DO LESTE;MEDIO;52066;49271;2795;5482,065;SIM;15107040067;Feminino;MÇdio Completo;Sem formaá∆o profissional;Terceirizada(o);Apoio Administrativo;De 31 a 40 horas semanais;01/out/18;Outros;;;31.08.2019;31/ago/19;22;18 a 29 anos;N°vel MÇdio;;N°vel MÇdio;;Outro profissional de nivel superior;;;;;;Outros v°nculos n∆o permanentes;;;;Outros v°nculos n∆o permanentes;3;3;7;2;2;0;0;2;8;0;1;4;13;;;;;;;;Outros;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;3;2;;;;3;;;;;;;;1;;;;;;;;
510704;Mato Grosso;Regi∆o Centro Oeste;5107040;PRIMAVERA DO LESTE;MEDIO;52066;49271;2795;5482,065;SIM;15107040067;Feminino;Superior Completo;Psic¢loga(o);Servidor(a)/Estatut†rio(a);TÇcnico(a) de n°vel superior;De 31 a 40 horas semanais;07/ago/19;Serviáo de Proteá∆o e Atendimento Especializado a Fam°lias e Indiv°duos;;;31.08.2019;31/ago/19;28;18 a 29 anos;N°vel Superior;;;N°vel Superior;Psic¢logo;;;;;Psic¢logo;Servidor Estatut†rio;Servidor Estatut†rio;;;;3;3;7;2;2;0;0;2;8;0;1;4;13;;PAIF;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;1;3;2;;;;3;;;;;;;;1;;;;;;;;
510704;Mato Grosso;Regi∆o Centro Oeste;5107040;PRIMAVERA DO LESTE;MEDIO;52066;49271;2795;5482,065;SIM;15107040067;Feminino;Superior Completo;Pedagoga(o);Servidor(a)/Estatut†rio(a);Educador(a) Social;De 31 a 40 horas semanais;24/jul/19;Serviáo de Medida Socioeducativa (Liberdade Assistida ou Prestaá∆o de Serviáo a Comunidade);;;31.08.2019;31/ago/19;52;51 a 60 anos;N°vel Superior;;;N°vel Superior;Pedagogo;Pedagogo;;;;;Servidor Estatut†rio;Servidor Estatut†rio;;;;3;3;7;2;2;0;0;2;8;0;1;4;13;;;Serviáo de Convivància e Fortalecimento de V°nculo;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;1;1;3;2;;;;3;;;;;;;;1;;;;;;;;
