IBGE;NU_IDENTIFICADOR;Q_completo;q40_3;q40_8;q40_10;q40_11;q40_12;q40_13;q40_14;IBGE7;UF;Regiao;Município;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;areaKm2;estado;DataCenso;DataCenso_2019;q40_2_rec;Idade;Faixas_etarias;d_40_8;d_40_11;d_40_8bin1;d_40_8bin2;d_40_8bin3;d_40_10bin1;d_40_10bin2;d_40_10bin3;d_40_10bin4;d_40_10bin5;d_40_11bin1;d_40_11bin2;d_40_11bin3;d_40_11bin4;d_40_8bin1_sum;d_40_8bin2_sum;d_40_8bin3_sum;d_40_10bin1_sum;d_40_10bin2_sum;d_40_10bin3_sum;d_40_10bin4_sum;d_40_10bin5_sum;d_40_11bin1_sum;d_40_11bin2_sum;d_40_11bin3_sum;d_40_11bin4_sum;nu_trabalhadores;filter_$
315250;3152503500488; ;1;258;275;266;217;18;01/01/2006;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;1/22/1978;41;3;2;4; ; ;1;1; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;255;238;363;254;18;01/08/2014;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;12/7/1973;45;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;257;274;266;216;272;06/02/2017;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;6/9/1978;41;3;2;4; ; ;1; ; ; ; ;1; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;2;258;282;142;254;272;18/02/2014;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;11/27/1977;41;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;258;237;363;254;272;15/09/2014;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;11/8/1978;40;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;255;239;363;254;18;03/02/2015;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;10/21/1976;42;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;258;275;138;254;272;11/02/2019;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;9/16/1979;39;2;2;1; ; ;1;1; ; ; ; ;1; ; ; ;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;258;278;363;254;20;02/03/2009;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;12/25/1980;38;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;257;275;363;217;18;07/03/2014;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;11/28/1980;38;2;2;4; ; ;1;1; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;257;275;363;217;18;05/05/2009;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;1/27/1966;53;4;2;4; ; ;1;1; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;258;278;363;254;20;01/04/2002;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;1/21/1980;39;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;258;233;363;254;272;01/12/1994;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;3/15/1961;58;4;2;4; ; ;1; ; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;258;275;138;254;272;11/06/2019;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;1/4/1980;39;2;2;1; ; ;1;1; ; ; ; ;1; ; ; ;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;255;238;139;254;20;11/02/2016;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;8/15/1982;37;2;1;2; ;1; ; ; ; ; ; ; ;1; ; ;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;255;239;293;221;272;03/04/2017;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;12/12/1980;38;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;256;238;363;254;263;06/04/2009;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;11/8/1985;33;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;258;275;266;254;272;06/02/2019;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;10/12/1985;33;2;2;4; ; ;1;1; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;258;275;138;254;272;09/04/2019;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;1/26/1986;33;2;2;1; ; ;1;1; ; ; ; ;1; ; ; ;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;257;279;363;218;18;01/06/2013;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;10/25/1985;33;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;257;273;363;218;18;22/08/2018;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;3/20/1987;32;2;2;4; ; ;1; ;1; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;258;237;363;218;272;20/05/2019;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;4/17/1990;29;1;2;4; ; ;1; ; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;2;251;239;363;254;263;15/01/2007;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;9/18/1990;28;1;0;4;1; ; ; ; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;257;275;266;217;18;02/05/2011;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;8/9/1989;30;2;2;4; ; ;1;1; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;258;233;363;254;20;01/06/2012;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;2/28/1990;29;1;2;4; ; ;1; ; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;2;255;238;363;254;263;20/04/2018;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;7/8/1990;29;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;257;274;363;218;272;03/09/2018;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;5/31/1990;29;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;255;239;363;220;20;08/03/2018;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;2/15/1989;30;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;255;239;139;254;20;01/03/2016;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;4/8/1991;28;1;1;2; ;1; ; ; ; ; ; ; ;1; ; ;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;257;275;293;217;18;06/02/2017;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;8/27/1992;27;1;2;4; ; ;1;1; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;257;237;363;217;18;02/05/2014;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;9/28/1990;28;1;2;4; ; ;1; ; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;257;237;363;218;272;03/09/2018;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;12/26/1989;29;1;2;4; ; ;1; ; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;257;233;363;254;272;12/08/2019;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;5/27/1993;26;1;2;4; ; ;1; ; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;257;278;363;218;272;07/05/2019;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;12/15/1990;28;1;2;4; ; ;1; ; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;257;237;363;254;20;01/04/2005;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;3/13/1968;51;4;2;4; ; ;1; ; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;257;233;363;218;18;02/04/2019;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;2/19/1996;23;1;2;4; ; ;1; ; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;258;275;138;254;272;09/04/2019;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;6/15/1994;25;1;2;1; ; ;1;1; ; ; ; ;1; ; ; ;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;255;239;363;254;272;06/09/2018;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;6/11/1996;23;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;255;238;293;349;272;03/07/2017;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;12/23/1996;22;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;255;239;363;220;20;08/08/2019;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;7/15/1972;47;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;258;281;363;218;18;01/03/2005;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;2/25/1959;60;4;2;4; ; ;1; ; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;254;239;363;254;263;01/02/2012;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;11/21/1959;59;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;258;237;363;254;18;01/02/1999;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;8/15/1952;67;5;2;4; ; ;1; ; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;257;275;266;217;263;18/04/2011;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;5/9/1983;36;2;2;4; ; ;1;1; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;257;275;266;216;272;06/02/2017;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;9/22/1977;41;3;2;4; ; ;1;1; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;257;237;363;254;272;07/05/2019;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;8/24/1988;31;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;258;275;138;218;272;22/06/2018;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;8/16/1988;31;2;2;1; ; ;1;1; ; ; ; ;1; ; ; ;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;2;258;233;363;218;272;02/02/2018;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;12/18/1989;29;1;2;4; ; ;1; ; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;252;239;363;254;263;03/08/2015;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;12/12/1965;53;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;252;239;363;220;263;02/09/2013;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;6/8/1964;55;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;258;282;142;254;272;01/01/2003;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;9/23/1949;69;5;2;4; ; ;1; ; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;2;258;282;142;218;272;01/10/2006;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;1/19/1962;57;4;2;4; ; ;1; ; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;257;275;266;217;18;21/09/1982;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;3/5/1960;59;4;2;4; ; ;1;1; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;258;237;363;21;20;05/07/2016;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;6/29/1949;70;5;2;4; ; ;1; ; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;258;275;363;217;18;03/07/2002;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;12/7/1960;58;4;2;4; ; ;1;1; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;252;239;363;220;263;17/08/2005;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;5/3/1959;60;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;258;275;266;217;263;01/01/1999;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;2/7/1966;53;4;2;4; ; ;1;1; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;257;275;363;217;18;02/07/2012;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;10/11/1961;57;4;2;4; ; ;1;1; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;257;275;266;217;18;01/02/1998;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;4/19/1962;57;4;2;4; ; ;1;1; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;255;239;266;254;20;01/03/2016;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;11/29/1962;56;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;253;239;363;254;263;16/03/2015;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;1/7/1965;54;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;257;275;266;218;18;06/02/2017;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;3/2/1967;52;4;2;4; ; ;1;1; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;258;275;363;217;18;08/06/2011;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;1/14/1964;55;4;2;4; ; ;1;1; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;257;237;363;217;263;08/06/2011;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;1/3/1970;49;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;255;238;293;221;272;11/04/2017;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;2/6/1967;52;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;255;239;363;254;263;03/02/2015;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;9/25/1968;50;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;258;237;363;254;18;01/11/2001;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;9/30/1966;52;4;2;4; ; ;1; ; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;252;239;363;254;263;01/07/2001;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;10/14/1965;53;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;257;275;363;217;18;02/02/2015;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;9/8/1968;50;3;2;4; ; ;1;1; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;257;237;139;218;272;01/08/2016;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;2/27/1967;52;4;2;2; ; ;1; ; ; ; ; ; ;1; ; ;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;257;275;266;217;18;01/06/1987;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;9/7/1960;58;4;2;4; ; ;1;1; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;2;253;239;363;254;263;01/03/2007;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;2/10/1970;49;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;258;273;363;218;18;08/09/2010;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;5/13/1972;47;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;258;275;266;217;18;02/02/2015;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;11/27/1971;47;3;2;4; ; ;1;1; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;2;258;275;363;216;263;02/11/2002;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;1/18/1973;46;3;2;4; ; ;1;1; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;258;275;363;217;263;01/04/2005;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;1/1/1971;48;3;2;4; ; ;1;1; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;257;237;363;216;20;29/11/2017;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;2/9/1972;47;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;258;275;266;254;272;11/02/2019;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;7/27/1973;46;3;2;4; ; ;1;1; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;257;275;266;218;272;08/02/2018;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;11/22/1970;48;3;2;4; ; ;1;1; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;257;274;363;218;18;01/11/2001;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;3/13/1963;56;4;2;4; ; ;1; ; ; ; ;1; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;258;275;266;217;18;03/03/1995;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;4/7/1973;46;3;2;4; ; ;1;1; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;257;275;363;217;18;01/04/2011;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;10/1/1969;49;3;2;4; ; ;1;1; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;255;239;363;254;20;19/02/2018;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;5/26/1976;43;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500488; ;1;254;239;363;254;263;03/02/2015;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;3/23/1962;57;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;10;15;64;31;3;0;0;5;6;3;0;80;89;0
315250;3152503500765; ;1;255;239;138;349;18;02/01/2018;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;8/5/1979;40;2;1;1; ;1; ; ; ; ; ; ;1; ; ; ;2;2;3;0;2;0;0;1;6;0;0;1;7;0
315250;3152503500765; ;1;257;273;138;218;18;09/05/2016;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;11/10/1980;38;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ;2;2;3;0;2;0;0;1;6;0;0;1;7;0
315250;3152503500765; ;1;258;274;138;218;272;09/05/2016;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;9/21/1984;34;2;2;1; ; ;1; ; ; ; ;1;1; ; ; ;2;2;3;0;2;0;0;1;6;0;0;1;7;0
315250;3152503500765; ;1;253;239;138;220;18;01/06/2016;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;10/10/1987;31;2;0;1;1; ; ; ; ; ; ; ;1; ; ; ;2;2;3;0;2;0;0;1;6;0;0;1;7;0
315250;3152503500765; ;1;257;273;138;21;20;23/03/2015;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;12/10/1979;39;2;2;1; ; ;1; ;1; ; ; ;1; ; ; ;2;2;3;0;2;0;0;1;6;0;0;1;7;0
315250;3152503500765; ;1;255;239;266;220;18;21/06/2019;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;8/21/1961;58;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;2;2;3;0;2;0;0;1;6;0;0;1;7;0
315250;3152503500765; ;1;252;239;138;220;18;12/12/2005;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;2/2/1959;60;4;0;1;1; ; ; ; ; ; ; ;1; ; ; ;2;2;3;0;2;0;0;1;6;0;0;1;7;0
315250;3152503501272; ;1;257;275;142;218;272;18/03/2019;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;10/17/1959;59;4;2;4; ; ;1;1; ; ; ; ; ; ; ;1;5;6;30;16;1;0;0;2;0;1;0;40;41;0
315250;3152503501272; ;1;257;237;293;218;272;15/02/2018;3152501;31;3;Pouso Ale;130615;119590;11025;Grande;542,797;2;31.08.2019;8/31/2019;8/10/1971;48;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;5;6;30;16;1;0;0;2;0;1;0;40;41;0
