IBGE;NU_IDENTIFICADOR;co_seq_dirigente;q62_2;q62_3;q62_8;q62_9;q62_10;q62_11;q62_12;q62_13;q62_14;q62_15;q62_16;DataCenso;DataCenso_2020;q62_2_rec;Idade;Faixas_etarias;d62_8;d62_8bin1;d62_8bin2;d62_8bin3;d62_9;d62_9bin1;d62_9bin2;d62_9bin3;d62_9bin4;d62_9bin5;d62_10;d62_10bin1;d62_10bin2;d62_10bin3;d62_10bin4;missing_atividade;d62_14_1bin_Gestão;d62_14_1bin_PAEFI;d62_14_1bin_MSE;d62_14_1bin_ABORDAGEM;d62_14_1bin_PSE_PCDI;d62_14_1bin_Beneficios;d62_14_1bin_CADASTRAMENTO;d62_14_1bin_Outros;d62_15_2bin_Gestão;d62_15_2bin_PAEFI;d62_15_2bin_MSE;d62_15_2bin_ABORDAGEM;d62_15_2bin_PSE_PCDI;d62_15_2bin_Beneficios;d62_15_2bin_CADASTRAMENTO;d62_15_2bin_Outros;d62_16_3bin_Gestão;d62_16_3bin_PAEFI;d62_16_3bin_MSE;d62_16_3bin_ABORDAGEM;d62_16_3bin_PSE_PCDI;d62_16_3bin_Beneficios;d62_16_3bin_CADASTRAMENTO;d62_16_3bin_Outros;q62_9_velha;nu_trabalhador;d62_8bin1_sum;d62_8bin2_sum;d62_8bin3_sum;d62_9bin1_sum;d62_9bin2_sum;d62_9bin3_sum;d62_9bin4_sum;d62_9bin5_sum;d62_10bin1_sum;d62_10bin2_sum;d62_10bin3_sum;d62_10bin4_sum;nu_trabalhadores
510780;15107800549;1250788;28/ago/77;Feminino;Médio Completo;Profissional de nível médio;Servidor(a) Temporária(o);Educador(a) Social;De 31 a 40 horas semanais;22/set/20;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Serviço Especializado em Abordagem Social;Outros;31.08.2020;31/ago/20;12460953600,00;43;41 a 50 anos;Nível Médio;#NULO!;Nível Médio;#NULO!;Profissional de nível médio;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Abordagem;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;238;9;#NULO!;2,00;7,00;1,00;2,00;#NULO!;#NULO!;2,00;1,00;#NULO!;#NULO!;8,00;9
510785;15107850180;1294068;06/ago/58;Masculino;Médio Completo;Sem formação profissional;Servidor(a)/Estatutário(a);Outros;De 31 a 40 horas semanais;20/mar/17;Outros;Atividades de gestão (administrativo);#NULO!;31.08.2020;31/ago/20;11859436800,00;62;Mais de 60 anos;Nível Médio;#NULO!;Nível Médio;#NULO!;Sem formação profissional;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;Gestão;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;239;8;1,00;5,00;2,00;#NULO!;1,00;#NULO!;#NULO!;1,00;7,00;#NULO!;1,00;#NULO!;8
510785;15107850180;1294077;05/abr/61;Feminino;Médio Completo;Sem formação profissional;Servidor(a)/Estatutário(a);Outros;De 11 a 20 horas semanais;05/mar/17;Outros;Atividades de gestão (administrativo);#NULO!;31.08.2020;31/ago/20;11943504000,00;59;51 a 60 anos;Nível Médio;#NULO!;Nível Médio;#NULO!;Sem formação profissional;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;Gestão;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;239;8;1,00;5,00;2,00;#NULO!;1,00;#NULO!;#NULO!;1,00;7,00;#NULO!;1,00;#NULO!;8
510785;15107850180;1100631;24/set/75;Masculino;Médio Completo;Sem formação profissional;Servidor(a)/Estatutário(a);Outros;De 31 a 40 horas semanais;01/mai/15;Outros;Atividades de gestão (administrativo);#NULO!;31.08.2020;31/ago/20;12400128000,00;44;41 a 50 anos;Nível Médio;#NULO!;Nível Médio;#NULO!;Sem formação profissional;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;Gestão;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;239;8;1,00;5,00;2,00;#NULO!;1,00;#NULO!;#NULO!;1,00;7,00;#NULO!;1,00;#NULO!;8
510785;15107850180;1294061;12/jul/79;Masculino;Médio Completo;Sem formação profissional;Servidor(a)/Estatutário(a);Outros;De 41 a 44 horas semanais;27/mar/17;Outros;Atividades de gestão (administrativo);#NULO!;31.08.2020;31/ago/20;12519964800,00;41;41 a 50 anos;Nível Médio;#NULO!;Nível Médio;#NULO!;Sem formação profissional;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;Gestão;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;239;8;1,00;5,00;2,00;#NULO!;1,00;#NULO!;#NULO!;1,00;7,00;#NULO!;1,00;#NULO!;8
510787;51078799048;1619497;21/mai/68;Feminino;Médio Completo;Sem formação profissional;Comissionada(o);Educador(a) Social;De 31 a 40 horas semanais;11/fev/20;Serviço Especializado em Abordagem Social;Outros;#NULO!;31.08.2020;31/ago/20;12168403200,00;52;51 a 60 anos;Nível Médio;#NULO!;Nível Médio;#NULO!;Sem formação profissional;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Abordagem;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;239;7;#NULO!;2,00;5,00;#NULO!;2,00;#NULO!;#NULO!;1,00;3,00;#NULO!;4,00;#NULO!;7
510787;51078799048;1263895;18/nov/47;Masculino;Médio Completo;Profissional de nível médio;Comissionada(o);Outros;De 31 a 40 horas semanais;18/mar/19;Outros;#NULO!;#NULO!;31.08.2020;31/ago/20;11521267200,00;72;Mais de 60 anos;Nível Médio;#NULO!;Nível Médio;#NULO!;Profissional de nível médio;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;238;7;#NULO!;2,00;5,00;#NULO!;2,00;#NULO!;#NULO!;1,00;3,00;#NULO!;4,00;#NULO!;7
510790;15107900132;338114;07/jan/61;Masculino;Médio Completo;Profissional de nível médio;Servidor(a)/Estatutário(a);Outros;De 31 a 40 horas semanais;01/fev/18;Outros;#NULO!;#NULO!;31.08.2020;31/ago/20;11935900800,00;59;51 a 60 anos;Nível Médio;#NULO!;Nível Médio;#NULO!;Profissional de nível médio;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;238;14;3,00;2,00;9,00;1,00;4,00;#NULO!;#NULO!;4,00;8,00;1,00;2,00;3,00;14
510792;15107920668;1386953;06/abr/69;Feminino;Médio Completo;Profissional de nível médio;Comissionada(o);Outros;De 31 a 40 horas semanais;17/jan/17;Serviço Especializado em Abordagem Social;#NULO!;#NULO!;31.08.2020;31/ago/20;12196051200,00;51;51 a 60 anos;Nível Médio;#NULO!;Nível Médio;#NULO!;Profissional de nível médio;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Abordagem;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;238;12;1,00;3,00;8,00;#NULO!;4,00;#NULO!;#NULO!;3,00;5,00;#NULO!;4,00;3,00;12
510792;15107920668;634609;27/mai/69;Feminino;Médio Completo;Sem formação profissional;Comissionada(o);Educador(a) Social;De 31 a 40 horas semanais;03/fev/20;Serviço Especializado em Abordagem Social;#NULO!;#NULO!;31.08.2020;31/ago/20;12200457600,00;51;51 a 60 anos;Nível Médio;#NULO!;Nível Médio;#NULO!;Sem formação profissional;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Abordagem;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;239;12;1,00;3,00;8,00;#NULO!;4,00;#NULO!;#NULO!;3,00;5,00;#NULO!;4,00;3,00;12
510792;15107920668;1645692;20/mai/69;Feminino;Médio Completo;Sem formação profissional;Trabalhador(a) de Empresa, Cooperativa ou Entidade Prestadora de Serviços;Serviços Gerais (limpeza, conservação, motoristas, etc.);De 31 a 40 horas semanais;27/mar/17;Outros;#NULO!;#NULO!;31.08.2020;31/ago/20;12199852800,00;51;51 a 60 anos;Nível Médio;#NULO!;Nível Médio;#NULO!;Sem formação profissional;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;239;12;1,00;3,00;8,00;#NULO!;4,00;#NULO!;#NULO!;3,00;5,00;#NULO!;4,00;3,00;12
510800;51080097678;1197517;17/jan/69;Feminino;Médio Completo;Sem formação profissional;Servidor(a)/Estatutário(a);Serviços Gerais (limpeza, conservação, motoristas, etc.);De 31 a 40 horas semanais;01/jun/12;Outros;#NULO!;#NULO!;31.08.2020;31/ago/20;12189225600,00;51;51 a 60 anos;Nível Médio;#NULO!;Nível Médio;#NULO!;Sem formação profissional;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;239;7;2,00;2,00;3,00;#NULO!;2,00;#NULO!;#NULO!;1,00;6,00;#NULO!;1,00;#NULO!;7
510800;51080097678;643344;05/mar/86;Masculino;Médio Completo;Profissional de nível médio;Servidor(a)/Estatutário(a);Apoio Administrativo;De 31 a 40 horas semanais;21/out/19;Outros;#NULO!;#NULO!;31.08.2020;31/ago/20;12729744000,00;34;30 a 40 anos;Nível Médio;#NULO!;Nível Médio;#NULO!;Profissional de nível médio;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;238;7;2,00;2,00;3,00;#NULO!;2,00;#NULO!;#NULO!;1,00;6,00;#NULO!;1,00;#NULO!;7
510840;15108400609;1632120;15/jun/00;Feminino;Médio Completo;Profissional de nível médio;Servidor(a) Temporária(o);Educador(a) Social;De 31 a 40 horas semanais;10/fev/20;Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);#NULO!;#NULO!;31.08.2020;31/ago/20;13180406400,00;20;18 a 29 anos;Nível Médio;#NULO!;Nível Médio;#NULO!;Profissional de nível médio;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Serviço de Medida Socioeducativa;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;238;22;2,00;6,00;14,00;1,00;6,00;#NULO!;#NULO!;3,00;10,00;#NULO!;1,00;11,00;22
510840;15108400609;332827;16/jul/59;Masculino;Médio Completo;Sem formação profissional;Servidor(a) Temporária(o);Outros;De 31 a 40 horas semanais;01/fev/92;Outros;#NULO!;#NULO!;31.08.2020;31/ago/20;11889158400,00;61;Mais de 60 anos;Nível Médio;#NULO!;Nível Médio;#NULO!;Sem formação profissional;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;239;22;2,00;6,00;14,00;1,00;6,00;#NULO!;#NULO!;3,00;10,00;#NULO!;1,00;11,00;22
510840;15108400609;1037066;19/nov/70;Feminino;Médio Completo;Profissional de nível médio;Servidor(a) Temporária(o);Outros;De 21 a 30 horas semanais;02/fev/15;Outros;#NULO!;#NULO!;31.08.2020;31/ago/20;12247200000,00;49;41 a 50 anos;Nível Médio;#NULO!;Nível Médio;#NULO!;Profissional de nível médio;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;238;22;2,00;6,00;14,00;1,00;6,00;#NULO!;#NULO!;3,00;10,00;#NULO!;1,00;11,00;22
510840;15108400609;1680457;03/nov/73;Feminino;Médio Completo;Sem formação profissional;Outro vínculo não permanente;Outros;De 31 a 40 horas semanais;02/mai/20;Outros;#NULO!;#NULO!;31.08.2020;31/ago/20;12340512000,00;46;41 a 50 anos;Nível Médio;#NULO!;Nível Médio;#NULO!;Sem formação profissional;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;239;22;2,00;6,00;14,00;1,00;6,00;#NULO!;#NULO!;3,00;10,00;#NULO!;1,00;11,00;22
510840;15108400609;1632123;06/ago/94;Feminino;Médio Completo;Profissional de nível médio;Servidor(a) Temporária(o);Apoio Administrativo;De 31 a 40 horas semanais;04/mai/20;Outros;#NULO!;#NULO!;31.08.2020;31/ago/20;12995510400,00;26;18 a 29 anos;Nível Médio;#NULO!;Nível Médio;#NULO!;Profissional de nível médio;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;238;22;2,00;6,00;14,00;1,00;6,00;#NULO!;#NULO!;3,00;10,00;#NULO!;1,00;11,00;22
520010;15200102767;857871;04/dez/84;Feminino;Médio Completo;Profissional de nível médio;Servidor(a)/Estatutário(a);Técnico(a) de nível médio;De 31 a 40 horas semanais;02/set/13;Atividades de gestão (administrativo);Outros;Serviço Especializado em Abordagem Social;31.08.2020;31/ago/20;12690345600,00;35;30 a 40 anos;Nível Médio;#NULO!;Nível Médio;#NULO!;Profissional de nível médio;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;#NULO!;Gestão;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;#NULO!;#NULO!;#NULO!;Serviço de Abordagem;#NULO!;#NULO!;#NULO!;#NULO!;238;4;#NULO!;1,00;3,00;1,00;1,00;#NULO!;#NULO!;1,00;2,00;#NULO!;#NULO!;2,00;4
520013;15200130021;812901;19/ago/71;Feminino;Médio Completo;Profissional de nível médio;Servidor(a)/Estatutário(a);Coordenador(a);De 31 a 40 horas semanais;01/dez/18;Atividades de gestão (administrativo);#NULO!;Outros;31.08.2020;31/ago/20;12270787200,00;49;41 a 50 anos;Nível Médio;#NULO!;Nível Médio;#NULO!;Profissional de nível médio;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;#NULO!;Gestão;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;238;7;1,00;3,00;3,00;#NULO!;1,00;#NULO!;#NULO!;1,00;6,00;#NULO!;1,00;#NULO!;7
520013;15200130021;1547554;02/nov/78;Feminino;Médio Completo;Profissional de nível médio;Servidor(a)/Estatutário(a);Serviços Gerais (limpeza, conservação, motoristas, etc.);De 31 a 40 horas semanais;01/jun/20;Outros;#NULO!;#NULO!;31.08.2020;31/ago/20;12498192000,00;41;41 a 50 anos;Nível Médio;#NULO!;Nível Médio;#NULO!;Profissional de nível médio;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;238;7;1,00;3,00;3,00;#NULO!;1,00;#NULO!;#NULO!;1,00;6,00;#NULO!;1,00;#NULO!;7
520110;15201101202;512904;05/dez/54;Feminino;Médio Completo;Sem formação profissional;Comissionada(o);Outros;De 31 a 40 horas semanais;01/fev/17;Atividades de gestão (administrativo);Serviço de Proteção Social Especial para Pessoas com Deficiência, Idosos e suas Famílias;Serviço Especializado em Abordagem Social;31.08.2020;31/ago/20;11743660800,00;65;Mais de 60 anos;Nível Médio;#NULO!;Nível Médio;#NULO!;Sem formação profissional;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;Gestão;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Proteção Social Especial para Pessoas com Deficiência, Idosos e suas Famílias;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Abordagem;#NULO!;#NULO!;#NULO!;#NULO!;239;15;1,00;6,00;8,00;#NULO!;2,00;#NULO!;#NULO!;2,00;6,00;#NULO!;8,00;1,00;15
520110;15201101202;331019;19/out/78;Feminino;Médio Completo;Sem formação profissional;Comissionada(o);Educador(a) Social;De 31 a 40 horas semanais;27/nov/06;Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);Outros;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;31.08.2020;31/ago/20;12496982400,00;41;41 a 50 anos;Nível Médio;#NULO!;Nível Médio;#NULO!;Sem formação profissional;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Medida Socioeducativa;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;239;15;1,00;6,00;8,00;#NULO!;2,00;#NULO!;#NULO!;2,00;6,00;#NULO!;8,00;1,00;15
520110;52011095764;1596797;21/jan/99;Masculino;Médio Completo;Profissional de nível médio;Comissionada(o);Educador(a) Social;De 31 a 40 horas semanais;12/nov/19;Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);#NULO!;#NULO!;31.08.2020;31/ago/20;13136256000,00;21;18 a 29 anos;Nível Médio;#NULO!;Nível Médio;#NULO!;Profissional de nível médio;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Medida Socioeducativa;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;238;12;#NULO!;3,00;9,00;1,00;3,00;#NULO!;#NULO!;3,00;2,00;#NULO!;10,00;#NULO!;12
520110;52011095764;1383019;18/jul/95;Masculino;Médio Completo;Sem formação profissional;Comissionada(o);Apoio Administrativo;De 31 a 40 horas semanais;12/nov/19;Serviço de Proteção Social Especial para Pessoas com Deficiência, Idosos e suas Famílias;#NULO!;#NULO!;31.08.2020;31/ago/20;13025404800,00;25;18 a 29 anos;Nível Médio;#NULO!;Nível Médio;#NULO!;Sem formação profissional;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Proteção Social Especial para Pessoas com Deficiência, Idosos e suas Famílias;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;239;12;#NULO!;3,00;9,00;1,00;3,00;#NULO!;#NULO!;3,00;2,00;#NULO!;10,00;#NULO!;12
520110;15201101202;1543711;12/fev/71;Masculino;Médio Completo;Profissional de nível médio;Servidor(a)/Estatutário(a);Outros;De 31 a 40 horas semanais;01/jun/89;Outros;Atividades de gestão (administrativo);Serviço de Medida Socioeducativa (Liberdade Assistida ou Prestação de Serviço a Comunidade);31.08.2020;31/ago/20;12254544000,00;49;41 a 50 anos;Nível Médio;#NULO!;Nível Médio;#NULO!;Profissional de nível médio;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;Gestão;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Serviço de Medida Socioeducativa;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;238;15;1,00;6,00;8,00;#NULO!;2,00;#NULO!;#NULO!;2,00;6,00;#NULO!;8,00;1,00;15
520110;15201101202;1628056;17/jan/98;Masculino;Médio Completo;Profissional de nível médio;Comissionada(o);Educador(a) Social;De 31 a 40 horas semanais;07/jan/20;Outros;Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos;Atividades de gestão (administrativo);31.08.2020;31/ago/20;13104374400,00;22;18 a 29 anos;Nível Médio;#NULO!;Nível Médio;#NULO!;Profissional de nível médio;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros;#NULO!;PAEFI;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Gestão;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;238;15;1,00;6,00;8,00;#NULO!;2,00;#NULO!;#NULO!;2,00;6,00;#NULO!;8,00;1,00;15
520140;15201400512;1365338;16/fev/79;Feminino;Médio Completo;Sem formação profissional;Comissionada(o);Apoio Administrativo;De 31 a 40 horas semanais;11/jul/17;Atividades de gestão (administrativo);#NULO!;#NULO!;31.08.2020;31/ago/20;12507350400,00;41;41 a 50 anos;Nível Médio;#NULO!;Nível Médio;#NULO!;Sem formação profissional;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;Comissionado;#NULO!;#NULO!;Gestão;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;239;11;2,00;2,00;7,00;1,00;2,00;#NULO!;#NULO!;2,00;1,00;1,00;9,00;#NULO!;11
